tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
49360,Who Killed Nancy?,0,0,tt1160424,en,0.0,,Who Killed Nancy?,2009-02-06,0.0,"On October 12th 1978 New York Police discovered the lifeless body of a 20 year-old woman, slumped under the bathroom sink in a hotel room. The woman was Nancy Spungen, an ex-prostitute, sometimes stripper, heroin addict, and girlfriend of Sex Pistols' bassist Sid Vicious. In a trial by tabloid newspapers Vicious was pronounced guilty before noon the following day. But the case never had the chance to be brought to trial, and a number of New York cops weren't convinced. Less than six months later, Sid died of a heroin overdose. For the next 28 years the assumption was that Sid did it - case closed. Over time, the death of Sid and Nancy has passed into rock legend and has only added to the controversial and notorious image of the Sex Pistols and punk music. At the request of Sid's mother, rock author and punk expert Alan Parker has devoted himself to discovering what really happened in room 100.",None
245367,Summer of Fear,0,0,tt0117780,en,0.0,"He's watching you, your family...your every move.",Summer of Fear,1996-04-03,91.0,The presence of a malicious stranger threatens to destroy the peace and harmony of a vacationing executive's family life.,None
9592,Open Water 2: Adrift,0,1200000,tt0470055,en,0.0,Fatigue. Hypothermia. Death.,Open Water 2: Adrift,2006-07-10,94.0,"A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends. They forget to let the ladder down before they jump into the ocean for a swim. The boat proves impossible to climb. They are stuck in the water many miles from shore, with baby Sara left alone on board. Sara's mother Amy must contend with her aqua-phobia as well as the group's increasing desperation, as the friends begin to turn on each other. Soon the exhaustion of keeping afloat and the struggle to get back on board begin to take a terrible toll. The happy reunion turns into a fight for survival...",Open Water Collection
68572,Possessed,0,0,tt0195165,en,0.0,,Possessed,2000-10-22,89.0,"An 11 year old boy starts throwing temper tantrums, vomiting on and attacking people, and swearing uncontrollably.  Furniture begins to move on its own when he is around, and he doesn't remember any of it.  After giving up on the protestants, the boy's parents turn to the catholic church for help.  Father Bowden is a WWII veteran who is experiencing nightmares, flashbacks and other personal problems, including alcoholism.  He is recruited by the archbishop to perform a series of exorcisms.  This is the apparent true account of the last exorcism known to have been done by the catholic church.",None
84278,The Group,0,0,tt0060479,en,0.0,,The Group,1966-03-04,152.0,"Sidney Lumet's adaptation of the acclaimed Mary McCarthy novel. It's 1933, and eight young women are friends and members of the upper- class group at a private girl's school, about to graduate and start their own lives. The film documents the years between their graduation and the beginning of the World War in Europe, and shows, in a serialized style, their romances and marriages, their searches for careers or meaning in their lives, their highs and their lows.",None
43195,Senso,0,0,tt0047469,it,0.0,,Senso,1954-09-02,118.0,A troubled and neurotic Italian Countess betrays her entire country for a self-destructive love affair with an Austrian Lieutenant.,None
23964,Slap Shot 2: Breaking the Ice,0,0,tt0282171,en,0.0,It's a brand new game with brand new rules!,Slap Shot 2: Breaking the Ice,2002-01-01,104.0,"With the original Hanson Brothers still on the same minor league ice hockey team, the Chiefs are sold to a new owner who gives them a female coach and puts them in a league in which they are to be regularly humiliated by an opposing Harlem Globetrotters-like team.",Slap Shot Collection
14531,The Mark of Cain,0,0,tt0837800,en,0.0,The scars of war run deep.,The Mark of Cain,2008-11-25,87.0,"After a bomb kills their company commander in Iraq, British soldiers Treacle and Shane are ordered to round up suspects and use torture on the detainees. Back home, the press gets the story and the pair achieves instant infamy.",None
76465,The Strawberry Blonde,0,0,tt0034236,en,0.0,"Wanting what others have can only be destructive, or is it?",The Strawberry Blonde,1941-02-22,97.0,"Biff Grimes is desperately in love with Virginia, but his best friend Hugo marries her and manipulates Biff into becoming involved in his somewhat nefarious businesses. Hugo appears to have stolen Biff's dreams, and Biff has to deal with the realisation that having what he wants and wanting what another has can be very different things.",None
51302,The Muppet Musicians of Bremen,0,0,tt0274678,en,0.0,,The Muppet Musicians of Bremen,1972-01-01,50.0,Four mistreated farm animals seek refuge as a band of traveling musicians in this musical tale narrated by Kermit the Frog.,None
76452,Una breve vacanza,0,0,tt0069823,en,0.0,,A Brief Vacation,1973-08-14,112.0,"Vittorio De Sica's A Brief Vacation (Una Breva Vacanza) stars Florinda Bolkan as a downtrodden working woman. Forced to support herself, her children, her physically incapacitated husband and her obtrusive brother and mother, Bolkan contracts tuberculosis. She is granted a brief vacation at a health spa, where a whole new world--and potential new life--is opened up to her.",None
14197,My Sassy Girl,0,0,tt0404254,en,0.0,"She's Beautiful, Smart, Funny And Totally Crazy.",My Sassy Girl,2008-05-26,92.0,"A guy (Jesse Bradford) has his life planned out, until he is wooed, groomed and then dumped by an elusive woman (Elisha Cuthbert).",None
20174,The Fast and the Furious,0,66000,tt0046969,en,250000.0,High speed Excitement...As a Wanted Man...Meets a Wanting Woman,The Fast and the Furious,1955-02-15,73.0,"A man wrongly imprisoned for murder breaks out of jail. He wants to clear his name, but with the police pursuing him, he's forced to take a beautiful young woman, driving a fast sports car, hostage and slip into a cross-border sports car race to try to make it to Mexico before the police get him.",None
48773,Si wang ta,0,0,tt0076709,cn,0.0,,Game of Death II,1981-03-21,96.0,"In this dark tale of revenge, Bruce Lee ""returns"" as Billy Lo, whose best friend Chin Ku dies of a sudden illness. But suspicion of foul play arises when a gang tries to steal Ku's coffin at the funeral using a helicopter. When Lo's younger brother Lo hears about the incident, he leaves his Buddhist master to investigate the truth. His trail soon leads him to the Castle of Death, the last place Chin Ku was seen alive. There, he meets and befriends an unlikely ally--a cruel and merciless martial arts expert  who is also the tower's master. But when the master dies under mysterious circumstances, Lo ends up dueling with someone far more terrifying.",None
60008,Rosso,0,0,tt0089937,en,0.0,,Rosso,1985-08-26,0.0,"Giancarlo Rosso, a Sicilian hit man, gets a job to kill someone in Finland. His new target is Maria. Rosso arrives in Helsinki, buys weapons, and comes in hers apartment. After seeing that apartment is deserted, he runs into her brother Martti and, although not speaking each other's language, together they go to find her...",None
8054,The Imaginarium of Doctor Parnassus,0,30000000,tt1054606,en,64352607.0,,The Imaginarium of Doctor Parnassus,2009-10-01,123.0,A traveling theater company gives its audience much more than they were expecting.,None
19929,9to5: Days in Porn,0,0,tt1278293,en,0.0,,9to5: Days in Porn,2008-08-24,113.0,"9to5 - Days in Porn focuses on the people behind a controversial and multi-billion dollar industry ""The Adult Entertainment industry"". It depicts their stories, each one different, unadorned and authentic, without glorification or prejudice. It delivers deep insight into their personal lives - from glamorous to grotesque - strange, fascinating, offensive, absurd and sometimes funny moments all at once.",None
123777,Sink or Swim,0,0,tt0100624,en,0.0,,Sink or Swim,1990-09-30,48.0,"Through a series of twenty six short stories, a girl describes the childhood events that shaped her ideas about fatherhood, family relations, work and play. As the stories unfold, a dual portrait emerges: that of a father who cared more for his career than for his family, and of a daughter who was deeply affected by his behavior. Working in counterpoint to the forceful text are sensual black and white images that depict both the extraordinary and ordinary events of daily life. Together, they create a formally complex and emotionally intense film.",None
18696,La battaglia di Maratona,0,0,tt0052604,it,0.0,,The Giant of Marathon,1959-12-03,90.0,A Greek soldier leads the fight against an invading Persian army.,None
3478,Ludwig,0,0,tt0068883,en,0.0,,Ludwig,1972-12-29,235.0,"A history of Ludwig, king of Bavaria, from his crowning in 1864 until his death in 1886.",None
30713,Eskalofrío,0,0,tt0896927,es,0.0,,Shiver,2008-02-08,91.0,"Santi, a young high-school student with a serious physical reaction to sunlight, is forced by his health to move with his single mother to a shadowy, isolated village in the mountains of Spain where the inhabitants begin to reveal themselves as strangely xenophobic. When terrible, violent events begin to occur, Santi becomes first a pariah at school and then strongly suspected by the police of hideous murders. Santi himself, however, wonders if he is not the next victim.",None
54759,Haaveiden kehä,0,0,tt0338085,fi,0.0,,Blue Corner,2002-10-11,85.0,"Dreams perimeter Matti Ijäksen has written and directed, praised to the skies domestic film, which is in addition to starring always convincing trace Knocking Petteri Summanen and Sulevi Peltola. It is therefore goes without saying that expectations were high in its case. But how it happened? Dreams own peripheral clearly some form of casing, which does not let therein, but hits the deck of the cut made without the kehääkin - Joint events yhteenparsimisen means.",None
30121,Winter of Frozen Dreams,0,0,tt0960098,en,0.0,Sex. Passion. Betrayal. Murder.,Winter of Frozen Dreams,2009-06-01,92.0,Barbara Hoffman is a University of Wisconsin science student. She is a part-time employee at a local massage parlor. She is also a killer. Now all Detective Lulling has to do is prove it.,None
64901,L'eau froide,0,0,tt0109702,fr,0.0,,Cold Water,1994-07-06,92.0,"An outer suburb of Paris, 1972. Gilles and Christine, both sixteen, are classmates and lovers who have become frustrated with the aloofness of their families and the general monotony of their lives. When the pair are caught shoplifting, Christine's father ships her off to a home for emotionally disturbed children, temporarily putting space between her and Gilles. Luckily for them, though, she escapes and the couple contemplate running away together.",None
